Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2021-12-11,Derby,Blackpool,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11,Hull City,Bristol City,2,2,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11,Luton,Fulham,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11,Preston,Barnsley,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11,Birmingham,Cardiff,2,2,D,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11,Bournemouth,Blackburn,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11,Huddersfield,Coventry,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11,West Brom,Reading,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-17,Barnsley,West Brom,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,Blackburn,Birmingham,4,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,Nottingham Forest,Hull City,2,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,Blackpool,Peterborough,3,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,Middlesbrough,Bournemouth,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,Bristol City,Huddersfield,2,3,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-20,Fulham,Sheffield Utd,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-26,Huddersfield,Blackpool,3,2,H,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-26,Middlesbrough,Nottingham Forest,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-27,Derby,West Brom,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-27,QPR,Bournemouth,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-29,Blackburn,Barnsley,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-29,Coventry,Millwall,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-29,Blackpool,Middlesbrough,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-30,Stoke City,Derby,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-30,Nottingham Forest,Huddersfield,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-30,Bristol City,QPR,1,2,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-30,Bournemouth,Cardiff,3,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01,Blackpool,Hull City,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02,Bristol City,Millwall,3,2,H,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02,Birmingham,QPR,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02,West Brom,Cardiff,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02,Blackburn,Huddersfield,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03,Reading,Derby,2,2,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03,Stoke City,Preston,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-11,Reading,Fulham,0,7,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Peterborough,Coventry,1,4,A,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,QPR,West Brom,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Middlesbrough,Reading,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Derby,Sheffield Utd,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Preston,Birmingham,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Huddersfield,Swansea,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Fulham,Bristol City,6,2,H,5,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Luton,Bournemouth,3,2,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Cardiff,Blackburn,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Millwall,Nottingham Forest,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Hull City,Stoke City,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-18,Fulham,Birmingham,6,2,H,4,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-18,Preston,Sheffield Utd,2,2,D,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-19,Hull City,Blackburn,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-19,Reading,Luton,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Sheffield Utd,Luton,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Coventry,QPR,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Swansea,Preston,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Stoke City,Fulham,2,3,A,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,West Brom,Peterborough,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Blackpool,Millwall,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Reading,Huddersfield,3,4,A,3,3,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Bournemouth,Hull City,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Nottingham Forest,Derby,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Bristol City,Cardiff,3,2,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Birmingham,Barnsley,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-24,Blackburn,Middlesbrough,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-25,Luton,Bristol City,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-25,Coventry,Stoke City,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-25,QPR,Swansea,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-25,Nottingham Forest,Barnsley,3,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-25,Birmingham,Peterborough,2,2,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-26,West Brom,Preston,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-28,Huddersfield,Stoke City,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-29,Luton,Blackburn,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-29,Peterborough,Sheffield Utd,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-29,QPR,Reading,4,0,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-29,Middlesbrough,Coventry,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-29,Barnsley,Bournemouth,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-29,Preston,Bristol City,2,2,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-29,Millwall,West Brom,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-29,Fulham,Blackpool,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-29,Hull City,Swansea,2,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,Derby,Birmingham,2,2,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,Cardiff,Nottingham Forest,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,Millwall,Preston,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,Swansea,Luton,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02,Huddersfield,Derby,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02,Barnsley,Cardiff,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-04,Birmingham,Sheffield Utd,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,Hull City,Preston,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,Blackpool,Bristol City,3,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,Swansea,Blackburn,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,Fulham,Millwall,3,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,Derby,Hull City,3,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,Stoke City,Swansea,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,Coventry,Blackpool,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,Luton,Barnsley,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-09,QPR,Middlesbrough,2,2,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-09,Blackburn,Nottingham Forest,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-09,Sheffield Utd,West Brom,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-09,Bristol City,Reading,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-09,Cardiff,Peterborough,4,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-09,Bournemouth,Birmingham,3,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-09,Preston,Huddersfield,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Huddersfield,Sheffield Utd,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Reading,Coventry,2,3,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Birmingham,Luton,3,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Millwall,Cardiff,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Hull City,Fulham,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Nottingham Forest,Stoke City,2,2,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Middlesbrough,Derby,4,1,H,3,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Barnsley,QPR,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Peterborough,Preston,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Blackpool,Bournemouth,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,Swansea,Bristol City,3,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-14,West Brom,Blackburn,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,Sheffield Utd,Hull City,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,Cardiff,Coventry,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,Millwall,QPR,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-16,Peterborough,Reading,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,Coventry,Barnsley,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,Fulham,Huddersfield,1,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,Cardiff,Blackpool,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,Bristol City,Middlesbrough,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,Preston,Reading,2,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,Sheffield Utd,Swansea,4,0,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,Derby,Peterborough,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,QPR,Hull City,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,Stoke City,Birmingham,2,2,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,Luton,West Brom,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,Reading,Birmingham,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,Hull City,Barnsley,0,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,Middlesbrough,West Brom,2,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,Bristol City,Coventry,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,Preston,Nottingham Forest,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-23,Fulham,Peterborough,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-23,Huddersfield,Cardiff,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-23,Sheffield Utd,Blackburn,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-23,Derby,Millwall,1,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-23,QPR,Blackpool,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-23,Stoke City,Luton,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Peterborough,Hull City,0,3,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Luton,Derby,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Blackpool,Reading,4,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Coventry,Preston,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Barnsley,Middlesbrough,3,2,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Nottingham Forest,Bristol City,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Millwall,Sheffield Utd,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Birmingham,Huddersfield,0,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Cardiff,Fulham,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Bournemouth,Stoke City,2,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Blackburn,QPR,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-28,West Brom,Swansea,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,Cardiff,Derby,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-04,Huddersfield,Peterborough,3,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-04,Sheffield Utd,Nottingham Forest,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,QPR,Cardiff,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Middlesbrough,Luton,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Derby,Barnsley,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Hull City,West Brom,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Stoke City,Blackpool,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Bristol City,Birmingham,1,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Reading,Millwall,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Fulham,Blackburn,2,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Preston,Bournemouth,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Swansea,Coventry,3,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,Barnsley,Stoke City,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,Coventry,Luton,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,Swansea,Fulham,1,5,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,Blackburn,Millwall,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,Sheffield Utd,Middlesbrough,4,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,Bournemouth,Peterborough,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11,West Brom,Huddersfield,2,2,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,Blackpool,Swansea,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,Peterborough,Stoke City,2,2,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,Blackburn,Bristol City,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,Nottingham Forest,Reading,4,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,Coventry,Sheffield Utd,4,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,Birmingham,Hull City,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,Cardiff,Preston,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,Bournemouth,Derby,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,Barnsley,Fulham,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,Millwall,Middlesbrough,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,Luton,QPR,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,Bournemouth,Reading,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,Birmingham,Middlesbrough,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,Blackburn,Derby,3,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,Barnsley,Bristol City,2,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,West Brom,Fulham,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16,Blackpool,Sheffield Utd,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16,Luton,Preston,4,0,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16,Peterborough,Swansea,2,3,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16,Millwall,Huddersfield,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16,Nottingham Forest,QPR,3,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16,Cardiff,Stoke City,2,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16,Coventry,Hull City,0,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,Swansea,Birmingham,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,Stoke City,Millwall,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,Bristol City,West Brom,2,2,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,Hull City,Luton,1,3,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,Huddersfield,Bournemouth,0,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,Derby,Coventry,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,Sheffield Utd,Barnsley,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,Reading,Blackburn,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,QPR,Peterborough,1,3,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,Hull City,Huddersfield,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,Barnsley,Reading,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,Luton,Millwall,2,2,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,Peterborough,Middlesbrough,0,4,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,Coventry,Blackburn,2,2,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,Stoke City,Sheffield Utd,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,Blackpool,Nottingham Forest,1,4,A,0,3,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,Derby,Preston,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,Cardiff,Swansea,0,4,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,Bournemouth,Bristol City,3,2,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,QPR,Fulham,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,Birmingham,West Brom,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,Reading,Stoke City,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,Sheffield Utd,QPR,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,Peterborough,Luton,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,Millwall,Swansea,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,Preston,Blackpool,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06,Nottingham Forest,Coventry,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06,Middlesbrough,Fulham,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06,West Brom,Bournemouth,2,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,Nottingham Forest,Birmingham,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,Middlesbrough,Hull City,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,Blackburn,Blackpool,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,Swansea,Derby,2,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,West Brom,Stoke City,1,3,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,Bristol City,Peterborough,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,Millwall,Barnsley,4,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,Reading,Cardiff,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,Sheffield Utd,Bournemouth,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,Preston,QPR,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10,Fulham,Coventry,1,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11,Huddersfield,Luton,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15,Stoke City,Bristol City,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15,Derby,Fulham,2,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15,Huddersfield,QPR,2,2,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15,Peterborough,Blackburn,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15,Swansea,Barnsley,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15,Hull City,Cardiff,2,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15,Bournemouth,Middlesbrough,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15,West Brom,Blackpool,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15,Preston,Millwall,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15,Birmingham,Coventry,2,4,A,2,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15,Sheffield Utd,Reading,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15,Luton,Nottingham Forest,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,Nottingham Forest,West Brom,4,0,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,Blackpool,Birmingham,6,1,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,Coventry,Bournemouth,0,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,Barnsley,Peterborough,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,QPR,Derby,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,Bristol City,Sheffield Utd,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,Millwall,Hull City,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,Reading,Swansea,4,4,D,1,3,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,Cardiff,Luton,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,Middlesbrough,Huddersfield,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,Blackburn,Stoke City,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-19,Fulham,Preston,3,0,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-22,Huddersfield,Barnsley,2,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,Peterborough,Nottingham Forest,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,Swansea,Middlesbrough,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,Stoke City,QPR,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
