Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Avg>2.5,Avg<2.5
F1,2023-02-01,20:00,Lens,Nice,0,1,A,0,0,D,9,14,4,6,12,8,5,3,0,2,0,0,2.09,1.76
F1,2023-02-01,20:00,Lyon,Brest,0,0,D,0,0,D,28,8,8,1,10,13,15,2,0,0,0,0,1.67,2.23
F1,2023-02-01,20:00,Monaco,Auxerre,3,2,H,2,0,H,16,11,6,3,11,7,5,4,0,0,0,0,1.54,2.48
F1,2023-02-01,20:00,Montpellier,Paris SG,1,3,A,0,0,D,6,19,3,8,9,12,1,3,1,1,0,0,1.45,2.74
F1,2023-02-04,18:00,Troyes,Lyon,1,3,A,0,1,A,8,10,2,6,10,14,5,6,0,1,0,0,1.68,2.2
F1,2023-02-04,20:00,Rennes,Lille,1,3,A,1,0,H,10,15,6,6,16,9,2,1,1,2,0,0,2.03,1.82
F1,2023-02-04,16:00,Paris SG,Toulouse,2,1,H,1,1,D,22,14,5,5,9,14,6,2,2,2,0,0,1.45,2.75
F1,2023-02-05,12:00,Clermont,Monaco,0,2,A,0,2,A,8,14,3,5,9,21,2,4,1,2,0,0,1.83,2.01
F1,2023-02-05,14:00,Lorient,Angers,0,0,D,0,0,D,13,13,2,5,16,16,8,6,2,4,0,0,1.97,1.85
F1,2023-02-05,14:00,Auxerre,Reims,0,0,D,0,0,D,12,8,3,4,13,10,4,5,2,0,0,0,2.07,1.78
F1,2023-02-05,19:45,Marseille,Nice,1,3,A,0,2,A,22,14,5,8,10,5,9,1,0,1,0,0,1.96,1.86
F1,2023-02-05,16:05,Brest,Lens,1,1,D,0,0,D,16,20,3,7,15,9,11,5,4,2,0,0,1.96,1.87
F1,2023-02-05,14:00,Ajaccio,Nantes,0,2,A,0,0,D,8,7,2,3,16,16,2,2,2,1,1,0,2.48,1.54
F1,2023-02-05,14:00,Strasbourg,Montpellier,2,0,H,2,0,H,6,11,2,0,11,16,4,7,3,1,1,0,1.96,1.86
F1,2023-02-10,20:00,Nice,Ajaccio,3,0,H,1,0,H,11,6,3,3,9,7,5,5,1,0,0,0,2.3,1.64
F1,2023-02-11,20:00,Clermont,Marseille,0,2,A,0,1,A,9,17,4,5,15,16,3,4,4,3,0,0,1.98,1.85
F1,2023-02-11,16:00,Monaco,Paris SG,3,1,H,3,1,H,19,7,9,2,9,11,3,2,0,1,0,0,1.68,2.23
F1,2023-02-12,14:00,Montpellier,Brest,3,0,H,2,0,H,16,10,7,2,15,20,4,3,1,2,0,0,1.98,1.85
F1,2023-02-12,14:00,Angers,Auxerre,1,1,D,1,1,D,10,15,5,4,10,9,6,4,2,0,0,0,2.08,1.77
F1,2023-02-12,14:00,Lille,Strasbourg,2,0,H,2,0,H,14,5,10,0,13,13,5,4,1,2,0,0,1.78,2.06
F1,2023-02-12,12:00,Toulouse,Rennes,3,1,H,3,0,H,13,13,7,4,12,17,2,7,1,1,0,0,1.77,2.07
F1,2023-02-12,14:00,Reims,Troyes,4,0,H,2,0,H,20,7,10,2,13,14,5,2,1,2,0,0,1.74,2.11
F1,2023-02-12,19:45,Lyon,Lens,2,1,H,1,1,D,11,14,5,4,15,11,2,5,1,1,0,0,1.91,1.92
F1,2023-02-12,16:05,Nantes,Lorient,1,0,H,0,0,D,13,9,6,5,12,11,7,3,0,0,0,0,2.03,1.8
F1,2023-02-17,20:00,Auxerre,Lyon,2,1,H,0,1,A,8,6,3,4,17,12,6,4,4,2,0,0,1.91,1.91
F1,2023-02-18,20:00,Strasbourg,Angers,2,1,H,2,0,H,18,10,5,3,14,16,4,5,3,3,0,0,2.07,1.77
F1,2023-02-18,16:00,Nice,Reims,0,0,D,0,0,D,16,10,1,2,9,13,9,0,1,1,0,0,2.11,1.74
F1,2023-02-19,14:00,Rennes,Clermont,2,0,H,1,0,H,18,7,6,3,9,10,2,7,0,2,0,0,1.99,1.84
F1,2023-02-19,12:00,Paris SG,Lille,4,3,H,2,1,H,12,16,10,7,9,19,3,6,2,4,0,0,1.6,2.35
F1,2023-02-19,14:00,Brest,Monaco,1,2,A,0,1,A,13,10,3,3,7,10,5,5,1,2,0,0,1.8,2.03
F1,2023-02-19,14:00,Troyes,Montpellier,0,1,A,0,0,D,4,19,2,7,12,9,2,10,2,1,1,1,1.9,1.93
F1,2023-02-19,19:45,Toulouse,Marseille,2,3,A,1,0,H,15,15,6,7,8,10,3,10,0,2,0,0,1.68,2.2
F1,2023-02-19,16:05,Lens,Nantes,3,1,H,2,1,H,19,6,6,3,9,15,2,5,0,0,0,0,1.92,1.91
F1,2023-02-19,14:00,Lorient,Ajaccio,3,0,H,2,0,H,10,12,6,3,11,14,2,2,0,2,0,0,2.32,1.62
F1,2023-02-24,20:00,Lille,Brest,2,1,H,0,1,A,18,3,4,0,8,11,11,2,2,2,0,1,1.62,2.3
F1,2023-02-25,20:00,Montpellier,Lens,1,1,D,0,1,A,8,19,3,6,12,13,4,6,0,3,0,0,1.99,1.84
F1,2023-02-25,16:00,Angers,Lyon,1,3,A,0,1,A,11,7,2,5,16,6,2,2,0,0,0,0,1.87,1.96
F1,2023-02-26,14:00,Clermont,Strasbourg,1,1,D,0,1,A,11,12,4,6,17,25,7,2,1,4,0,0,2.2,1.68
F1,2023-02-26,14:00,Ajaccio,Troyes,2,1,H,0,1,A,14,11,6,5,8,15,6,3,2,2,0,1,2.38,1.59
F1,2023-02-26,12:00,Lorient,Auxerre,0,1,A,0,0,D,18,9,4,1,12,21,10,0,2,3,0,0,1.9,1.92
F1,2023-02-26,14:00,Nantes,Rennes,0,1,A,0,1,A,20,11,7,3,8,12,12,4,2,2,0,0,2.09,1.76
F1,2023-02-26,16:05,Monaco,Nice,0,3,A,0,3,A,15,12,4,7,8,12,5,3,0,1,0,0,1.88,1.94
F1,2023-02-26,19:45,Marseille,Paris SG,0,3,A,0,2,A,19,12,6,7,20,14,7,4,0,0,0,0,1.59,2.36
F1,2023-02-26,14:00,Reims,Toulouse,3,0,H,2,0,H,18,13,6,6,12,14,4,2,0,0,0,0,1.72,2.14
F1,2023-03-03,20:00,Nice,Auxerre,1,1,D,1,1,D,17,3,5,1,10,12,8,0,0,1,0,0,2.1,1.75
F1,2023-03-04,16:00,Lens,Lille,1,1,D,1,0,H,10,11,1,6,18,14,10,3,2,4,0,0,1.96,1.86
F1,2023-03-04,20:00,Paris SG,Nantes,4,2,H,2,2,D,17,8,11,5,7,8,4,6,0,2,0,0,1.54,2.48
F1,2023-03-05,14:00,Reims,Ajaccio,1,0,H,0,0,D,12,5,3,1,19,21,2,1,3,3,0,0,2.11,1.74
F1,2023-03-05,12:00,Troyes,Monaco,2,2,D,1,0,H,13,17,6,4,8,8,3,4,0,1,0,0,1.64,2.29
F1,2023-03-05,14:00,Montpellier,Angers,5,0,H,3,0,H,15,10,8,4,10,18,6,5,1,4,0,1,2.04,1.79
F1,2023-03-05,14:00,Toulouse,Clermont,0,1,A,0,0,D,9,12,0,3,20,4,4,5,4,1,0,0,1.83,2.0
F1,2023-03-05,14:00,Strasbourg,Brest,0,1,A,0,1,A,17,8,4,1,14,17,9,2,2,1,0,0,2.12,1.73
F1,2023-03-05,16:05,Lyon,Lorient,0,0,D,0,0,D,17,11,5,1,19,6,6,5,1,0,0,0,1.72,2.14
F1,2023-03-05,19:45,Rennes,Marseille,0,1,A,0,0,D,13,11,2,4,10,10,4,3,1,1,0,0,1.85,1.99
F1,2023-03-10,20:00,Lille,Lyon,3,3,D,0,0,D,8,6,6,5,20,19,4,0,5,4,0,0,1.68,2.2
F1,2023-03-11,20:00,Brest,Paris SG,1,2,A,1,1,D,7,17,2,8,6,12,6,3,1,1,0,0,1.59,2.34
F1,2023-03-11,16:00,Auxerre,Rennes,0,0,D,0,0,D,12,7,0,2,14,11,8,0,2,2,0,0,2.06,1.77
F1,2023-03-12,14:00,Angers,Toulouse,0,2,A,0,1,A,13,8,2,5,8,11,6,8,0,1,0,0,1.74,2.11
F1,2023-03-12,12:00,Clermont,Lens,0,4,A,0,3,A,9,13,6,6,13,13,6,4,1,2,0,0,2.22,1.67
F1,2023-03-12,14:00,Nantes,Nice,2,2,D,1,1,D,10,16,3,8,9,11,1,10,1,1,0,0,2.28,1.63
F1,2023-03-12,14:00,Lorient,Troyes,2,0,H,1,0,H,16,9,6,2,11,10,1,4,0,2,0,0,1.81,2.0
F1,2023-03-12,19:45,Marseille,Strasbourg,2,2,D,0,0,D,7,24,4,9,6,15,1,8,0,4,1,0,1.72,2.12
F1,2023-03-12,14:00,Ajaccio,Montpellier,0,1,A,0,0,D,7,12,1,4,13,18,1,3,2,2,0,0,2.35,1.59
F1,2023-03-12,16:05,Monaco,Reims,0,1,A,0,0,D,14,17,3,8,9,14,3,3,1,2,0,0,1.73,2.12
F1,2023-03-17,20:00,Lyon,Nantes,1,1,D,1,1,D,11,11,6,5,13,7,5,2,0,1,0,0,1.73,2.13
F1,2023-03-18,20:00,Lens,Angers,3,0,H,2,0,H,12,3,6,1,7,15,4,4,0,0,0,0,1.63,2.28
F1,2023-03-18,16:00,Toulouse,Lille,0,2,A,0,0,D,16,18,4,5,12,2,12,8,2,0,0,0,1.67,2.22
F1,2023-03-19,14:00,Montpellier,Clermont,2,1,H,0,1,A,23,16,9,8,15,15,11,4,3,1,1,0,2.16,1.71
F1,2023-03-19,19:45,Reims,Marseille,1,2,A,1,2,A,19,12,6,5,13,11,6,5,2,3,0,0,1.86,1.97
F1,2023-03-19,14:00,Troyes,Brest,2,2,D,2,1,H,15,9,5,2,12,10,7,4,1,1,0,0,1.99,1.84
F1,2023-03-19,14:00,Strasbourg,Auxerre,2,0,H,1,0,H,13,8,6,1,14,11,5,4,2,1,0,0,2.13,1.72
F1,2023-03-19,14:00,Nice,Lorient,1,1,D,0,1,A,16,9,1,3,13,10,10,2,0,2,0,1,1.96,1.86
F1,2023-03-19,16:05,Paris SG,Rennes,0,2,A,0,1,A,17,10,8,3,11,12,6,3,1,1,0,0,1.55,2.44
F1,2023-03-19,12:00,Ajaccio,Monaco,0,2,A,0,1,A,10,8,1,4,20,13,1,4,2,1,1,0,2.09,1.75
F1,2023-03-31,20:00,Marseille,Montpellier,1,1,D,1,1,D,13,9,2,3,15,9,1,3,2,2,0,0,1.68,2.21
F1,2023-04-01,20:00,Rennes,Lens,0,1,A,0,1,A,10,12,3,4,13,11,5,5,2,2,0,0,1.94,1.88
F1,2023-04-01,16:00,Auxerre,Troyes,1,0,H,0,0,D,13,14,5,2,7,15,4,5,0,0,0,0,2.04,1.79
F1,2023-04-02,12:00,Lille,Lorient,3,1,H,1,0,H,20,2,7,1,14,9,5,1,3,3,0,1,1.56,2.42
F1,2023-04-02,14:00,Angers,Nice,1,1,D,1,1,D,13,12,6,3,8,11,5,2,1,1,0,0,2.13,1.73
F1,2023-04-02,14:00,Brest,Toulouse,3,1,H,1,1,D,17,8,7,3,16,12,4,2,2,5,0,1,1.85,1.97
F1,2023-04-02,19:45,Paris SG,Lyon,0,1,A,0,0,D,16,10,5,3,10,16,7,1,3,3,0,0,1.49,2.62
F1,2023-04-02,14:00,Nantes,Reims,0,3,A,0,2,A,12,14,6,9,10,13,3,4,1,2,0,0,2.07,1.76
F1,2023-04-02,16:05,Monaco,Strasbourg,4,3,H,1,2,A,9,13,7,6,15,17,3,3,3,1,1,0,1.72,2.13
F1,2023-04-02,14:00,Clermont,Ajaccio,2,1,H,0,1,A,14,3,6,2,15,22,5,1,2,5,0,1,2.47,1.54
F1,2023-04-07,20:00,Lens,Strasbourg,2,1,H,1,0,H,13,13,9,3,19,19,5,1,1,5,0,1,1.87,1.95
F1,2023-04-08,20:00,Nice,Paris SG,0,2,A,0,1,A,21,13,7,4,8,2,10,5,1,0,0,0,1.67,2.21
F1,2023-04-08,16:00,Angers,Lille,1,0,H,0,0,D,7,15,5,5,18,18,3,6,2,3,0,0,1.68,2.18
F1,2023-04-09,19:45,Lorient,Marseille,0,0,D,0,0,D,9,13,5,2,10,18,3,6,0,2,0,0,1.64,2.26
F1,2023-04-09,16:05,Nantes,Monaco,2,2,D,0,2,A,9,16,2,10,13,11,6,8,3,1,0,0,1.82,1.99
F1,2023-04-09,14:00,Troyes,Clermont,0,2,A,0,2,A,9,12,3,4,18,9,3,2,3,2,0,0,2.05,1.77
F1,2023-04-09,12:00,Lyon,Rennes,3,1,H,0,1,A,11,11,3,3,14,17,7,2,2,2,0,0,1.88,1.93
F1,2023-04-09,14:00,Ajaccio,Auxerre,0,3,A,0,3,A,9,11,2,4,13,15,7,5,1,3,0,0,2.8,1.44
F1,2023-04-09,14:00,Reims,Brest,1,1,D,0,1,A,22,12,7,5,9,13,6,3,0,1,0,0,1.79,2.03
F1,2023-04-09,14:00,Montpellier,Toulouse,1,2,A,0,1,A,16,15,8,8,16,19,4,3,0,2,0,0,1.77,2.05
F1,2023-04-14,20:00,Toulouse,Lyon,1,2,A,1,1,D,13,14,6,3,14,10,8,5,1,4,0,0,1.6,2.35
F1,2023-04-15,16:00,Rennes,Reims,3,0,H,2,0,H,23,5,8,1,12,14,6,4,1,2,0,0,1.86,1.96
F1,2023-04-15,20:00,Paris SG,Lens,3,1,H,3,0,H,15,14,7,7,12,8,3,10,0,0,0,1,1.57,2.4
F1,2023-04-16,14:00,Brest,Nice,1,0,H,1,0,H,14,12,3,6,15,14,3,5,1,3,0,0,2.16,1.69
F1,2023-04-16,14:00,Strasbourg,Ajaccio,3,1,H,1,0,H,12,8,6,1,14,19,5,0,2,5,0,0,2.43,1.56
F1,2023-04-16,16:05,Monaco,Lorient,3,1,H,2,0,H,11,7,7,4,18,10,5,3,0,1,0,0,1.47,2.68
F1,2023-04-16,19:45,Marseille,Troyes,3,1,H,2,0,H,28,4,6,2,13,8,8,1,0,2,0,0,1.47,2.66
F1,2023-04-16,14:00,Clermont,Angers,2,1,H,2,1,H,12,7,5,4,12,15,6,6,1,3,2,0,1.93,1.88
F1,2023-04-16,14:00,Auxerre,Nantes,2,1,H,2,0,H,13,17,7,7,14,8,3,6,2,2,0,0,2.37,1.58
F1,2023-04-16,12:00,Lille,Montpellier,2,1,H,0,1,A,17,4,7,1,15,19,8,4,1,3,0,0,1.59,2.35
F1,2023-04-21,20:00,Angers,Paris SG,1,2,A,0,2,A,16,10,4,4,6,8,5,8,0,0,0,0,1.42,2.87
F1,2023-04-22,16:00,Auxerre,Lille,1,1,D,0,1,A,8,14,4,6,12,12,4,4,0,1,0,0,1.89,1.92
F1,2023-04-22,20:00,Lens,Monaco,3,0,H,2,0,H,21,11,8,4,8,14,2,4,0,2,0,0,1.81,2.01
F1,2023-04-23,14:00,Ajaccio,Brest,0,0,D,0,0,D,3,10,2,2,11,20,4,4,2,2,1,0,2.59,1.5
F1,2023-04-23,14:00,Lorient,Toulouse,0,1,A,0,0,D,9,13,1,4,13,12,2,7,3,2,0,0,1.74,2.1
F1,2023-04-23,14:00,Nantes,Troyes,2,2,D,1,0,H,19,9,9,4,12,10,13,4,1,0,0,0,1.85,1.97
F1,2023-04-23,14:00,Nice,Clermont,1,2,A,1,1,D,15,9,5,3,19,9,6,2,1,2,0,0,2.09,1.74
F1,2023-04-23,16:05,Montpellier,Rennes,1,0,H,0,0,D,11,16,2,4,11,13,4,4,3,2,1,0,1.92,1.89
F1,2023-04-23,19:45,Lyon,Marseille,1,2,A,0,1,A,7,14,2,7,11,18,5,3,2,1,0,0,1.67,2.22
F1,2023-04-23,12:00,Reims,Strasbourg,0,2,A,0,2,A,15,9,5,3,11,12,6,4,2,1,0,0,1.9,1.9
F1,2023-04-28,20:00,Strasbourg,Lyon,1,2,A,1,2,A,11,7,3,4,13,24,5,4,2,4,0,1,1.93,1.88
F1,2023-04-29,16:00,Lille,Ajaccio,3,0,H,3,0,H,10,2,5,0,10,13,9,0,1,2,0,0,1.68,2.19
F1,2023-04-30,14:00,Troyes,Nice,0,1,A,0,1,A,9,29,6,13,7,10,3,14,0,2,0,0,1.81,2.0
F1,2023-04-30,12:00,Monaco,Montpellier,0,4,A,0,1,A,7,19,4,9,11,12,3,11,2,1,0,0,1.58,2.38
F1,2023-04-30,14:00,Clermont,Reims,1,0,H,1,0,H,6,13,2,2,8,12,5,6,0,2,1,0,1.96,1.85
F1,2023-04-30,19:45,Marseille,Auxerre,2,1,H,0,1,A,26,11,4,3,7,6,12,1,1,0,0,0,1.68,2.19
F1,2023-04-30,16:05,Paris SG,Lorient,1,3,A,1,2,A,13,14,4,7,15,17,2,3,4,3,1,0,1.29,3.63
F1,2023-04-30,14:00,Rennes,Angers,4,2,H,2,2,D,13,4,4,2,14,11,7,5,1,2,0,0,1.74,2.1
F1,2023-05-02,20:00,Toulouse,Lens,0,1,A,0,1,A,9,11,2,3,5,7,5,0,1,2,0,0,1.6,2.37
F1,2023-05-03,20:00,Brest,Nantes,2,0,H,2,0,H,8,13,4,5,7,15,2,4,0,1,0,0,1.98,1.84
F1,2023-05-06,20:00,Lens,Marseille,2,1,H,1,0,H,9,14,3,3,12,16,7,7,5,2,0,0,1.85,1.97
F1,2023-05-06,16:00,Nice,Rennes,2,1,H,0,0,D,11,14,4,4,11,11,4,7,0,1,0,0,2.08,1.76
F1,2023-05-06,18:00,Reims,Lille,1,0,H,1,0,H,14,11,4,5,17,10,4,7,2,3,0,0,1.7,2.16
F1,2023-05-07,14:00,Auxerre,Clermont,1,1,D,1,0,H,11,9,4,4,19,13,2,2,1,0,0,0,2.2,1.68
F1,2023-05-07,19:45,Troyes,Paris SG,1,3,A,0,1,A,7,31,3,12,5,5,6,6,1,0,0,0,1.41,2.91
F1,2023-05-07,16:05,Lyon,Montpellier,5,4,H,1,2,A,16,12,8,6,12,14,3,5,0,3,0,0,1.66,2.22
F1,2023-05-07,14:00,Lorient,Brest,2,1,H,1,0,H,6,15,3,2,13,22,4,6,3,2,1,0,1.93,1.88
F1,2023-05-07,14:00,Nantes,Strasbourg,0,2,A,0,1,A,13,8,5,6,22,15,11,1,3,1,0,0,2.01,1.81
F1,2023-05-07,12:00,Angers,Monaco,1,2,A,0,1,A,10,14,3,6,13,17,4,3,3,2,0,0,1.54,2.48
F1,2023-05-07,14:00,Ajaccio,Toulouse,0,0,D,0,0,D,4,15,2,5,10,8,4,7,3,0,0,0,2.14,1.72
F1,2023-05-12,20:00,Lens,Reims,2,1,H,1,1,D,8,17,6,3,6,19,0,14,1,3,1,0,1.6,2.35
F1,2023-05-13,16:00,Strasbourg,Nice,2,0,H,1,0,H,12,9,3,4,14,8,2,3,1,1,0,0,2.09,1.75
F1,2023-05-13,20:00,Paris SG,Ajaccio,5,0,H,2,0,H,16,7,9,2,7,6,8,3,1,1,1,1,1.42,2.86
F1,2023-05-14,19:45,Marseille,Angers,3,1,H,1,1,D,14,4,6,1,17,9,7,0,1,2,0,0,1.47,2.67
F1,2023-05-14,16:05,Monaco,Lille,0,0,D,0,0,D,8,10,1,4,19,13,3,4,0,2,0,0,1.62,2.31
F1,2023-05-14,14:00,Toulouse,Nantes,0,0,D,0,0,D,14,8,6,1,6,13,10,5,1,1,0,0,1.78,2.05
F1,2023-05-14,14:00,Rennes,Troyes,4,0,H,1,0,H,26,4,9,0,4,9,9,1,0,1,0,0,1.49,2.61
F1,2023-05-14,14:00,Brest,Auxerre,1,0,H,0,0,D,15,10,10,2,8,8,6,0,0,0,0,0,2.19,1.68
F1,2023-05-14,14:00,Montpellier,Lorient,1,1,D,0,0,D,15,11,4,3,20,15,11,5,2,3,0,0,1.77,2.06
F1,2023-05-14,12:00,Clermont,Lyon,2,1,H,1,1,D,9,15,6,4,17,10,5,2,3,3,0,0,1.74,2.11
F1,2023-05-19,20:00,Lyon,Monaco,3,1,H,1,1,D,22,16,11,9,8,14,2,8,0,3,0,0,1.47,2.7
F1,2023-05-20,20:00,Lille,Marseille,2,1,H,0,1,A,12,8,3,3,14,20,3,4,3,2,0,0,1.71,2.15
F1,2023-05-20,16:00,Nantes,Montpellier,0,3,A,0,1,A,13,13,3,6,14,8,10,6,4,0,0,0,1.88,1.93
F1,2023-05-21,14:00,Brest,Clermont,2,1,H,1,1,D,10,8,3,2,16,11,7,1,3,4,0,0,2.02,1.8
F1,2023-05-21,14:00,Reims,Angers,2,2,D,1,0,H,11,7,5,3,14,11,7,3,0,2,0,0,1.61,2.33
F1,2023-05-21,14:00,Nice,Toulouse,0,0,D,0,0,D,21,7,7,4,6,15,6,3,2,2,0,0,1.74,2.12
F1,2023-05-21,12:00,Ajaccio,Rennes,0,5,A,0,4,A,2,13,0,7,8,14,2,5,1,2,1,0,2.04,1.8
F1,2023-05-21,16:05,Lorient,Lens,1,3,A,1,2,A,13,15,5,7,14,13,3,5,2,2,0,0,1.73,2.12
F1,2023-05-21,14:00,Troyes,Strasbourg,1,1,D,0,1,A,8,16,3,5,9,17,4,6,1,1,1,1,1.72,2.13
F1,2023-05-21,19:45,Auxerre,Paris SG,1,2,A,0,2,A,14,15,7,4,11,6,4,6,1,0,0,0,1.56,2.43
F1,2023-05-27,20:00,Marseille,Brest,1,2,A,0,0,D,10,15,4,5,14,16,3,5,2,2,0,0,1.59,2.36
F1,2023-05-27,20:00,Lyon,Reims,3,0,H,2,0,H,23,10,7,1,11,15,7,4,1,1,0,1,1.52,2.51
F1,2023-05-27,20:00,Lille,Nantes,2,1,H,0,1,A,9,8,2,3,7,12,5,3,2,4,0,0,1.67,2.21
F1,2023-05-27,20:00,Angers,Troyes,2,1,H,1,1,D,18,5,5,3,12,7,14,3,1,1,0,0,1.71,2.15
F1,2023-05-27,20:00,Lens,Ajaccio,3,0,H,3,0,H,12,6,3,0,12,12,9,2,1,2,0,0,1.6,2.35
F1,2023-05-27,20:00,Toulouse,Auxerre,1,1,D,1,1,D,10,16,3,2,18,14,6,3,1,3,0,0,1.79,2.03
F1,2023-05-27,20:00,Montpellier,Nice,2,3,A,2,0,H,14,23,8,15,12,16,2,10,0,3,0,0,1.78,2.05
F1,2023-05-27,20:00,Rennes,Monaco,2,0,H,0,0,D,12,11,6,3,11,7,7,3,0,3,0,0,1.56,2.4
F1,2023-05-27,20:00,Strasbourg,Paris SG,1,1,D,0,0,D,17,7,5,2,9,8,4,2,1,2,0,0,1.55,2.45
F1,2023-05-27,20:00,Clermont,Lorient,2,0,H,1,0,H,18,6,7,1,13,12,9,1,0,0,0,0,1.93,1.89
F1,2023-06-03,20:00,Lorient,Strasbourg,2,1,H,2,0,H,5,15,3,7,9,15,4,4,1,1,0,0,1.72,2.14
F1,2023-06-03,20:00,Ajaccio,Marseille,1,0,H,0,0,D,3,17,1,5,19,15,2,3,1,1,0,0,1.58,2.4
F1,2023-06-03,20:00,Nantes,Angers,1,0,H,1,0,H,11,5,7,1,12,13,8,1,1,0,0,0,1.57,2.41
F1,2023-06-03,20:00,Monaco,Toulouse,1,2,A,0,0,D,19,22,7,8,10,11,4,7,1,2,0,0,1.45,2.74
F1,2023-06-03,20:00,Brest,Rennes,1,2,A,1,2,A,14,12,5,3,10,14,3,3,2,4,0,0,1.65,2.26
F1,2023-06-03,20:00,Reims,Montpellier,1,3,A,1,0,H,11,16,5,8,16,9,4,7,1,2,0,0,1.48,2.66
F1,2023-06-03,20:00,Nice,Lyon,3,1,H,3,1,H,16,16,6,7,8,12,3,2,0,1,0,0,1.47,2.66
F1,2023-06-03,20:00,Troyes,Lille,1,1,D,0,0,D,8,18,3,7,9,15,2,8,0,4,0,0,1.36,3.14
F1,2023-06-03,20:00,Auxerre,Lens,1,3,A,0,1,A,17,15,5,7,10,16,5,5,1,3,0,0,1.76,2.08
F1,2023-06-03,20:00,Paris SG,Clermont,2,3,A,2,2,D,16,12,6,5,17,11,6,2,2,1,0,0,1.29,3.54
F1,2023-08-11,20:00,Nice,Lille,1,1,D,1,0,H,8,12,3,5,13,9,3,3,3,2,0,0,1.88,1.94
F1,2023-08-12,16:00,Marseille,Reims,2,1,H,1,1,D,14,11,4,4,7,16,10,10,1,3,0,0,1.78,2.05
F1,2023-08-12,20:00,Paris SG,Lorient,0,0,D,0,0,D,20,4,4,0,8,6,9,2,0,0,0,0,1.5,2.6
F1,2023-08-13,12:00,Brest,Lens,3,2,H,1,2,A,15,10,8,2,13,15,6,8,2,3,0,1,2.01,1.82
F1,2023-08-13,16:05,Rennes,Metz,5,1,H,1,1,D,29,9,14,3,7,10,5,4,0,2,0,0,1.75,2.1
F1,2023-08-13,19:45,Strasbourg,Lyon,2,1,H,0,0,D,8,23,2,7,8,11,1,6,2,2,0,0,1.71,2.15
F1,2023-08-13,14:00,Nantes,Toulouse,1,2,A,1,0,H,9,9,4,5,14,14,7,5,2,2,0,0,1.98,1.85
F1,2023-08-13,14:00,Montpellier,Le Havre,2,2,D,0,1,A,15,12,5,4,8,12,5,2,1,2,0,0,2.1,1.74
F1,2023-08-13,14:00,Clermont,Monaco,2,4,A,1,2,A,15,14,7,8,7,16,6,2,0,4,0,0,1.72,2.13
F1,2023-08-18,20:00,Metz,Marseille,2,2,D,0,1,A,10,22,5,5,15,9,4,9,3,2,1,0,1.69,2.2
F1,2023-08-19,20:00,Toulouse,Paris SG,1,1,D,0,0,D,8,16,2,3,8,11,5,5,0,3,0,0,1.58,2.37
F1,2023-08-19,18:00,Lyon,Montpellier,1,4,A,0,2,A,7,14,3,8,20,10,6,2,4,1,1,0,1.58,2.38
F1,2023-08-20,12:00,Lille,Nantes,2,0,H,0,0,D,18,14,8,4,8,15,7,5,0,2,1,0,1.69,2.18
F1,2023-08-20,14:00,Le Havre,Brest,1,2,A,0,1,A,18,10,7,5,18,15,5,3,0,2,0,0,2.22,1.67
F1,2023-08-20,14:00,Reims,Clermont,2,0,H,1,0,H,8,11,4,4,9,6,3,10,0,0,0,0,1.8,2.02
F1,2023-08-20,19:45,Lens,Rennes,1,1,D,1,0,H,15,10,4,5,15,10,11,0,2,1,0,0,1.71,2.15
F1,2023-08-20,16:05,Monaco,Strasbourg,3,0,H,2,0,H,9,4,4,1,19,16,4,3,2,1,0,0,1.67,2.22
F1,2023-08-20,14:00,Lorient,Nice,1,1,D,0,0,D,9,21,2,8,8,10,0,9,1,1,0,0,1.95,1.87
F1,2023-08-25,20:00,Nantes,Monaco,3,3,D,2,1,H,3,27,3,10,8,7,1,10,2,2,0,0,1.76,2.11
F1,2023-08-26,20:00,Paris SG,Lens,3,1,H,1,0,H,17,12,7,4,8,16,5,5,0,5,0,0,1.66,2.23
F1,2023-08-26,18:00,Marseille,Brest,2,0,H,1,0,H,15,18,6,7,4,8,3,10,0,1,0,0,1.72,2.15
F1,2023-08-27,14:00,Strasbourg,Toulouse,2,0,H,0,0,D,11,7,3,1,16,17,3,3,1,3,0,0,1.79,2.05
F1,2023-08-27,14:00,Montpellier,Reims,1,3,A,1,2,A,19,12,3,6,9,19,5,3,1,1,0,0,1.73,2.14
F1,2023-08-27,14:00,Clermont,Metz,0,1,A,0,0,D,16,10,4,5,8,10,10,2,1,1,0,0,1.82,2.02
F1,2023-08-27,16:05,Lorient,Lille,4,1,H,2,0,H,9,18,6,7,22,12,5,8,2,4,0,0,1.83,2.01
F1,2023-08-27,19:45,Nice,Lyon,0,0,D,0,0,D,21,6,4,1,8,14,7,2,1,4,0,0,1.65,2.27
F1,2023-08-27,12:00,Rennes,Le Havre,2,2,D,2,1,H,22,7,8,3,5,7,5,2,1,2,0,1,1.81,2.02
F1,2023-09-01,20:00,Nantes,Marseille,1,1,D,1,1,D,10,26,2,9,7,13,2,7,0,2,1,0,1.74,2.13
F1,2023-09-02,16:00,Brest,Rennes,0,0,D,0,0,D,13,6,2,3,12,12,7,5,3,1,0,0,1.74,2.11
