Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2021-12-19,1.FC Köln,VfB Stuttgart,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07,Bayern Munich,Borussia Monchengladbach,1,2,A,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08,SC Freiburg,Arminia Bielefeld,2,2,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08,1899 Hoffenheim,FC Augsburg,3,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08,Bayer Leverkusen,Union Berlin,2,2,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08,RB Leipzig,FSV Mainz 05,4,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08,SpVgg Greuther Furth,VfB Stuttgart,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08,Eintracht Frankfurt,Borussia Dortmund,2,3,A,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,Hertha Berlin,1.FC Köln,1,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,Vfl Bochum,VfL Wolfsburg,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-14,Borussia Dortmund,SC Freiburg,5,1,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Borussia Monchengladbach,Bayer Leverkusen,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,1.FC Köln,Bayern Munich,0,4,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Union Berlin,1899 Hoffenheim,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,FSV Mainz 05,Vfl Bochum,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,VfL Wolfsburg,Hertha Berlin,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,VfB Stuttgart,RB Leipzig,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,FC Augsburg,Eintracht Frankfurt,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Arminia Bielefeld,SpVgg Greuther Furth,2,2,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-21,Eintracht Frankfurt,Arminia Bielefeld,0,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,SpVgg Greuther Furth,FSV Mainz 05,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Vfl Bochum,1.FC Köln,2,2,D,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Bayer Leverkusen,FC Augsburg,5,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Borussia Monchengladbach,Union Berlin,1,2,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,SC Freiburg,VfB Stuttgart,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,1899 Hoffenheim,Borussia Dortmund,2,3,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,RB Leipzig,VfL Wolfsburg,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,Hertha Berlin,Bayern Munich,1,4,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-04,Hertha Berlin,Vfl Bochum,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,Arminia Bielefeld,Borussia Monchengladbach,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,FSV Mainz 05,1899 Hoffenheim,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,FC Augsburg,Union Berlin,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,VfB Stuttgart,Eintracht Frankfurt,2,3,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,1.FC Köln,SC Freiburg,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,Bayern Munich,RB Leipzig,3,2,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,Borussia Dortmund,Bayer Leverkusen,2,5,A,1,3,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,VfL Wolfsburg,SpVgg Greuther Furth,4,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-11,RB Leipzig,1.FC Köln,3,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,SpVgg Greuther Furth,Hertha Berlin,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Bayer Leverkusen,VfB Stuttgart,4,2,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Vfl Bochum,Bayern Munich,4,2,H,4,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Borussia Monchengladbach,FC Augsburg,3,2,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Eintracht Frankfurt,VfL Wolfsburg,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,SC Freiburg,FSV Mainz 05,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,Union Berlin,Borussia Dortmund,0,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,1899 Hoffenheim,Arminia Bielefeld,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-18,FSV Mainz 05,Bayer Leverkusen,3,2,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,1.FC Köln,Eintracht Frankfurt,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,VfB Stuttgart,Vfl Bochum,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,Arminia Bielefeld,Union Berlin,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,VfL Wolfsburg,1899 Hoffenheim,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,FC Augsburg,SC Freiburg,1,2,A,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,Bayern Munich,SpVgg Greuther Furth,4,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,Borussia Dortmund,Borussia Monchengladbach,6,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
