Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
B1,2023-08-26,17:15,Eupen,Oud-Heverlee Leuven,3,1,H,1.0,0.0,H,17.0,22.0,4.0,5.0,15.0,9.0,3.0,5.0,1.0,2.0,0.0,0.0
B1,2023-08-27,15:00,St Truiden,Cercle Brugge,0,2,A,0.0,0.0,D,20.0,25.0,4.0,8.0,8.0,18.0,8.0,8.0,1.0,1.0,0.0,0.0
B1,2023-08-27,17:30,Anderlecht,Charleroi,2,1,H,1.0,0.0,H,15.0,18.0,8.0,5.0,12.0,16.0,4.0,7.0,0.0,2.0,0.0,0.0
B1,2023-09-01,19:45,Oud-Heverlee Leuven,Kortrijk,3,0,H,1.0,0.0,H,20.0,13.0,9.0,7.0,10.0,14.0,4.0,1.0,1.0,3.0,0.0,0.0
B1,2023-09-02,15:00,Cercle Brugge,Westerlo,2,1,H,1.0,0.0,H,21.0,7.0,6.0,1.0,16.0,16.0,14.0,1.0,0.0,1.0,0.0,0.0
B1,2023-09-02,17:15,Mechelen,Eupen,1,0,H,0.0,0.0,D,22.0,9.0,6.0,1.0,10.0,13.0,6.0,4.0,0.0,1.0,0.0,0.0
B1,2023-09-02,19:45,Standard,RWD Molenbeek,1,1,D,1.0,1.0,D,11.0,8.0,4.0,3.0,9.0,22.0,5.0,0.0,1.0,3.0,0.0,0.0
B1,2023-09-03,12:30,Gent,Club Brugge,2,1,H,1.0,1.0,D,14.0,14.0,4.0,7.0,14.0,12.0,5.0,6.0,2.0,0.0,1.0,0.0
B1,2023-09-03,15:00,St. Gilloise,Antwerp,2,2,D,1.0,2.0,A,24.0,8.0,7.0,5.0,9.0,12.0,8.0,4.0,1.0,2.0,0.0,0.0
B1,2023-09-03,17:30,Genk,Anderlecht,1,1,D,0.0,0.0,D,12.0,8.0,4.0,4.0,6.0,15.0,7.0,7.0,5.0,6.0,1.0,0.0
B1,2023-09-03,18:15,Charleroi,St Truiden,1,1,D,0.0,0.0,D,18.0,8.0,5.0,5.0,12.0,6.0,3.0,5.0,2.0,0.0,0.0,1.0
B1,2023-09-15,19:45,Westerlo,Antwerp,0,3,A,0.0,1.0,A,9.0,15.0,2.0,4.0,13.0,9.0,4.0,5.0,3.0,0.0,0.0,0.0
B1,2023-09-16,17:15,St. Gilloise,Genk,0,2,A,0.0,1.0,A,25.0,7.0,4.0,2.0,15.0,15.0,7.0,3.0,1.0,6.0,0.0,0.0
B1,2023-09-16,19:45,Club Brugge,Charleroi,4,2,H,2.0,2.0,D,25.0,14.0,10.0,8.0,8.0,6.0,5.0,5.0,2.0,3.0,0.0,0.0
B1,2023-09-16,15:00,RWD Molenbeek,Cercle Brugge,2,1,H,1.0,1.0,D,10.0,15.0,5.0,4.0,18.0,12.0,5.0,4.0,3.0,3.0,0.0,0.0
B1,2023-09-17,12:30,Eupen,Standard,1,3,A,0.0,2.0,A,13.0,16.0,3.0,6.0,5.0,12.0,6.0,6.0,1.0,4.0,0.0,1.0
B1,2023-09-17,15:00,Kortrijk,Anderlecht,2,2,D,1.0,1.0,D,9.0,18.0,4.0,6.0,13.0,6.0,3.0,11.0,5.0,1.0,1.0,1.0
B1,2023-09-17,18:15,St Truiden,Mechelen,2,0,H,1.0,0.0,H,16.0,13.0,4.0,7.0,8.0,12.0,1.0,7.0,1.0,2.0,0.0,0.0
B1,2023-09-17,17:30,Oud-Heverlee Leuven,Gent,1,1,D,1.0,1.0,D,9.0,22.0,2.0,4.0,7.0,11.0,3.0,16.0,4.0,3.0,0.0,0.0
B1,2023-09-22,19:45,Standard,Westerlo,0,0,D,0.0,0.0,D,14.0,3.0,5.0,2.0,6.0,23.0,5.0,2.0,0.0,3.0,0.0,0.0
B1,2023-09-23,15:00,Charleroi,Kortrijk,1,0,H,1.0,0.0,H,14.0,13.0,5.0,3.0,16.0,13.0,8.0,7.0,2.0,1.0,0.0,0.0
B1,2023-09-23,19:45,Antwerp,RWD Molenbeek,0,0,D,0.0,0.0,D,14.0,5.0,3.0,1.0,4.0,14.0,9.0,1.0,0.0,1.0,0.0,0.0
B1,2023-09-23,17:15,Mechelen,Oud-Heverlee Leuven,1,2,A,0.0,2.0,A,16.0,15.0,4.0,8.0,12.0,7.0,6.0,6.0,5.0,3.0,0.0,0.0
B1,2023-09-24,15:00,Cercle Brugge,St. Gilloise,0,2,A,0.0,1.0,A,6.0,15.0,1.0,7.0,8.0,17.0,3.0,2.0,3.0,3.0,1.0,0.0
B1,2023-09-24,17:30,Anderlecht,Club Brugge,1,1,D,1.0,0.0,H,8.0,9.0,1.0,3.0,12.0,11.0,3.0,3.0,1.0,1.0,0.0,0.0
B1,2023-09-24,12:30,Genk,St Truiden,3,3,D,0.0,3.0,A,20.0,16.0,7.0,6.0,17.0,11.0,5.0,1.0,2.0,4.0,0.0,0.0
B1,2023-09-24,18:15,Gent,Eupen,2,1,H,0.0,1.0,A,13.0,14.0,6.0,3.0,9.0,16.0,3.0,7.0,1.0,4.0,1.0,0.0
B1,2023-09-27,19:45,Antwerp,Gent,0,0,D,0.0,0.0,D,14.0,6.0,4.0,2.0,10.0,4.0,6.0,0.0,3.0,1.0,0.0,0.0
B1,2023-09-28,19:45,Club Brugge,Genk,1,1,D,0.0,1.0,A,18.0,15.0,3.0,5.0,16.0,7.0,10.0,3.0,4.0,1.0,0.0,0.0
B1,2023-09-28,17:30,RWD Molenbeek,St. Gilloise,2,3,A,2.0,2.0,D,10.0,16.0,7.0,8.0,8.0,14.0,3.0,8.0,2.0,3.0,0.0,0.0
B1,2023-09-29,19:45,Kortrijk,Cercle Brugge,2,1,H,0.0,0.0,D,10.0,10.0,4.0,2.0,13.0,19.0,3.0,7.0,3.0,1.0,0.0,0.0
B1,2023-09-30,19:45,Mechelen,Antwerp,0,0,D,0.0,0.0,D,14.0,22.0,3.0,4.0,3.0,5.0,5.0,13.0,0.0,1.0,0.0,0.0
B1,2023-09-30,15:00,Eupen,Anderlecht,1,3,A,1.0,1.0,D,9.0,20.0,3.0,6.0,11.0,15.0,2.0,4.0,1.0,0.0,0.0,0.0
B1,2023-09-30,17:15,Oud-Heverlee Leuven,Standard,1,2,A,0.0,1.0,A,11.0,14.0,5.0,3.0,10.0,11.0,6.0,3.0,2.0,1.0,0.0,0.0
B1,2023-10-01,17:30,Club Brugge,St Truiden,1,1,D,0.0,0.0,D,20.0,12.0,7.0,3.0,12.0,8.0,11.0,4.0,3.0,1.0,0.0,0.0
B1,2023-10-01,18:15,RWD Molenbeek,Gent,1,1,D,1.0,1.0,D,9.0,19.0,3.0,9.0,9.0,10.0,4.0,4.0,3.0,1.0,0.0,0.0
B1,2023-10-01,15:00,Genk,Westerlo,3,3,D,2.0,1.0,H,18.0,10.0,6.0,7.0,7.0,12.0,4.0,7.0,2.0,2.0,1.0,0.0
B1,2023-10-01,12:30,St. Gilloise,Charleroi,3,1,H,3.0,1.0,H,17.0,4.0,7.0,3.0,13.0,13.0,8.0,7.0,1.0,2.0,0.0,0.0
B1,2023-10-06,19:45,Charleroi,RWD Molenbeek,2,1,H,0.0,0.0,D,22.0,6.0,7.0,3.0,9.0,7.0,14.0,2.0,1.0,3.0,0.0,1.0
B1,2023-10-07,15:00,Cercle Brugge,Oud-Heverlee Leuven,3,2,H,2.0,2.0,D,18.0,13.0,7.0,5.0,9.0,9.0,6.0,6.0,2.0,3.0,0.0,0.0
B1,2023-10-07,17:15,Westerlo,Kortrijk,1,0,H,1.0,0.0,H,13.0,13.0,4.0,3.0,15.0,10.0,1.0,10.0,2.0,4.0,0.0,0.0
B1,2023-10-07,19:45,Anderlecht,Mechelen,3,1,H,1.0,0.0,H,19.0,13.0,9.0,3.0,14.0,10.0,8.0,1.0,2.0,3.0,0.0,0.0
B1,2023-10-08,18:15,St Truiden,St. Gilloise,0,4,A,0.0,2.0,A,9.0,12.0,1.0,7.0,3.0,15.0,3.0,5.0,1.0,4.0,0.0,0.0
B1,2023-10-08,17:30,Gent,Genk,1,1,D,0.0,0.0,D,18.0,20.0,9.0,6.0,9.0,14.0,4.0,9.0,1.0,3.0,0.0,0.0
B1,2023-10-08,12:30,Standard,Club Brugge,2,1,H,1.0,0.0,H,7.0,16.0,5.0,7.0,13.0,14.0,1.0,6.0,4.0,1.0,0.0,0.0
B1,2023-10-08,15:00,Antwerp,Eupen,4,1,H,2.0,1.0,H,27.0,5.0,12.0,2.0,8.0,10.0,8.0,2.0,0.0,2.0,0.0,0.0
B1,2023-10-20,19:45,St. Gilloise,Eupen,4,1,H,2.0,0.0,H,21.0,6.0,11.0,1.0,14.0,14.0,3.0,1.0,0.0,3.0,0.0,1.0
B1,2023-10-21,15:00,Kortrijk,Club Brugge,1,0,H,1.0,0.0,H,6.0,18.0,2.0,4.0,14.0,9.0,1.0,9.0,4.0,2.0,0.0,0.0
B1,2023-10-21,17:15,RWD Molenbeek,Westerlo,1,1,D,0.0,0.0,D,12.0,9.0,6.0,5.0,10.0,8.0,7.0,4.0,2.0,2.0,0.0,0.0
B1,2023-10-21,19:45,Charleroi,Antwerp,3,2,H,0.0,0.0,D,10.0,11.0,5.0,5.0,6.0,12.0,5.0,2.0,2.0,2.0,0.0,0.0
B1,2023-10-22,12:30,Genk,Mechelen,4,0,H,2.0,0.0,H,19.0,10.0,9.0,3.0,6.0,10.0,4.0,3.0,1.0,2.0,0.0,0.0
B1,2023-10-22,15:00,Cercle Brugge,Gent,2,0,H,0.0,0.0,D,16.0,10.0,5.0,4.0,17.0,15.0,6.0,7.0,3.0,2.0,0.0,1.0
B1,2023-10-22,17:30,Standard,Anderlecht,3,2,H,0.0,2.0,A,15.0,13.0,8.0,7.0,12.0,14.0,3.0,8.0,2.0,3.0,0.0,0.0
B1,2023-10-22,18:15,Oud-Heverlee Leuven,St Truiden,4,0,H,2.0,0.0,H,11.0,18.0,4.0,3.0,9.0,12.0,3.0,7.0,1.0,3.0,0.0,0.0
B1,2023-10-27,19:45,St Truiden,RWD Molenbeek,2,1,H,0.0,0.0,D,9.0,10.0,5.0,3.0,9.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0
B1,2023-10-28,19:45,Anderlecht,Oud-Heverlee Leuven,5,1,H,2.0,1.0,H,18.0,13.0,9.0,7.0,13.0,13.0,5.0,1.0,1.0,1.0,0.0,0.0
B1,2023-10-28,17:15,Eupen,Charleroi,2,0,H,1.0,0.0,H,8.0,17.0,5.0,5.0,11.0,13.0,4.0,8.0,3.0,2.0,0.0,0.0
B1,2023-10-28,15:00,Mechelen,Cercle Brugge,0,2,A,0.0,0.0,D,11.0,22.0,7.0,4.0,13.0,15.0,8.0,3.0,1.0,3.0,0.0,0.0
B1,2023-10-29,12:30,Club Brugge,Antwerp,2,1,H,1.0,0.0,H,11.0,8.0,5.0,2.0,11.0,9.0,3.0,3.0,4.0,1.0,0.0,0.0
B1,2023-10-29,15:00,Westerlo,St. Gilloise,1,3,A,1.0,1.0,D,12.0,22.0,4.0,7.0,11.0,10.0,5.0,8.0,1.0,1.0,0.0,0.0
B1,2023-10-29,17:30,Gent,Standard,3,1,H,3.0,0.0,H,18.0,12.0,9.0,7.0,16.0,15.0,4.0,4.0,2.0,2.0,0.0,0.0
B1,2023-10-29,18:15,Kortrijk,Genk,0,3,A,0.0,0.0,D,12.0,15.0,3.0,9.0,10.0,16.0,8.0,5.0,3.0,2.0,0.0,0.0
B1,2023-11-03,19:45,St Truiden,Eupen,1,1,D,1.0,0.0,H,16.0,5.0,4.0,1.0,10.0,13.0,5.0,1.0,1.0,1.0,0.0,0.0
