Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2021-09-19,Nice,Monaco,2,2,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-19,Reims,Lorient,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22,Montpellier,Bordeaux,3,3,D,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22,Nantes,Stade Brestois 29,3,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22,Monaco,Saint Etienne,3,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22,Rennes,Clermont Foot,6,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22,Angers,Marseille,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22,Lyon,Estac Troyes,3,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22,Lorient,Nice,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22,Metz,Paris Saint Germain,1,2,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22,Lens,Strasbourg,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22,Lille,Reims,2,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-25,Lyon,Lorient,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-25,Paris Saint Germain,Montpellier,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-25,Strasbourg,Lille,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-25,Saint Etienne,Nice,0,3,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26,Bordeaux,Rennes,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26,Reims,Nantes,3,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26,Stade Brestois 29,Metz,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26,Estac Troyes,Angers,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26,Clermont Foot,Monaco,1,3,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26,Marseille,Lens,2,3,A,2,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-01,Lens,Reims,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-02,Nice,Stade Brestois 29,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-02,Montpellier,Strasbourg,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03,Saint Etienne,Lyon,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03,Lille,Marseille,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03,Lorient,Clermont Foot,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03,Angers,Metz,3,2,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03,Nantes,Estac Troyes,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03,Rennes,Paris Saint Germain,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03,Monaco,Bordeaux,3,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-15,Paris Saint Germain,Angers,2,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-16,Clermont Foot,Lille,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-16,Lyon,Monaco,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-17,Montpellier,Lens,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-17,Marseille,Lorient,4,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-17,Metz,Rennes,0,3,A,0,3,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-17,Stade Brestois 29,Reims,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-17,Strasbourg,Saint Etienne,5,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-17,Bordeaux,Nantes,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-17,Estac Troyes,Nice,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-22,Saint Etienne,Angers,2,2,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-23,Nantes,Clermont Foot,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-23,Lille,Stade Brestois 29,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,Marseille,Paris Saint Germain,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,Lens,Metz,4,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,Lorient,Bordeaux,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,Monaco,Montpellier,3,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,Reims,Estac Troyes,1,2,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,Nice,Lyon,3,2,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,Rennes,Strasbourg,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-27,Nice,Marseille,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-29,Paris Saint Germain,Lille,2,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,Metz,Saint Etienne,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,Lyon,Lens,2,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,Stade Brestois 29,Monaco,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,Angers,Nice,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,Bordeaux,Reims,3,2,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,Montpellier,Nantes,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,Strasbourg,Lorient,4,0,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,Estac Troyes,Rennes,2,2,D,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,Clermont Foot,Marseille,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-05,Lens,Estac Troyes,4,0,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-06,Lille,Angers,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-06,Bordeaux,Paris Saint Germain,2,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,Marseille,Metz,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,Nantes,Strasbourg,2,2,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,Reims,Monaco,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,Lorient,Stade Brestois 29,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,Saint Etienne,Clermont Foot,3,2,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,Nice,Montpellier,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,Rennes,Lyon,4,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-19,Monaco,Lille,2,2,D,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-20,Rennes,Montpellier,2,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-20,Paris Saint Germain,Nantes,3,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,Stade Brestois 29,Lens,4,0,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,Angers,Lorient,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,Strasbourg,Reims,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,Estac Troyes,Saint Etienne,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,Metz,Bordeaux,3,3,D,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,Clermont Foot,Nice,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-26,Lens,Angers,2,2,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Lille,Nantes,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Nice,Metz,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,Montpellier,Lyon,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,Marseille,Estac Troyes,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,Lorient,Rennes,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,Bordeaux,Stade Brestois 29,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,Monaco,Strasbourg,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,Reims,Clermont Foot,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,Saint Etienne,Paris Saint Germain,1,3,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,Paris Saint Germain,Nice,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,Clermont Foot,Lens,2,2,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,Rennes,Lille,1,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,Lyon,Reims,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,Nantes,Marseille,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,Estac Troyes,Lorient,2,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,Stade Brestois 29,Saint Etienne,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,Strasbourg,Bordeaux,5,2,H,3,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,Angers,Monaco,1,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,Metz,Montpellier,1,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-04,Marseille,Stade Brestois 29,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-04,Lille,Estac Troyes,2,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-04,Lens,Paris Saint Germain,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,Lorient,Nantes,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,Nice,Strasbourg,0,3,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,Reims,Angers,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,Bordeaux,Lyon,2,2,D,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,Montpellier,Clermont Foot,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,Saint Etienne,Rennes,0,5,A,0,3,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,Monaco,Metz,4,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-10,Nantes,Lens,3,2,H,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11,Stade Brestois 29,Montpellier,0,4,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
