Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
E1,2023-09-02,15:00,Stoke,Preston,0,2,A,0,0,D,18,7,1,3,15,17,9,0,3,4,0,0
E1,2023-09-02,15:00,Rotherham,Norwich,2,1,H,2,0,H,9,17,3,5,12,10,2,6,2,1,0,0
E1,2023-09-02,15:00,Middlesbrough,QPR,0,2,A,0,1,A,16,11,9,3,9,11,7,5,1,2,0,0
E1,2023-09-02,12:30,Swansea,Bristol City,1,2,A,1,0,H,12,16,4,4,13,17,4,8,3,2,0,0
E1,2023-09-02,15:00,Leeds,Sheffield Weds,0,0,D,0,0,D,16,10,4,5,8,9,5,3,1,2,0,0
E1,2023-09-02,15:00,Ipswich,Cardiff,3,2,H,0,1,A,19,13,7,5,7,14,6,3,4,3,0,0
E1,2023-09-02,15:00,Coventry,Watford,3,3,D,1,1,D,16,14,7,5,10,16,9,6,3,3,0,0
E1,2023-09-02,12:30,Birmingham,Millwall,1,1,D,0,1,A,17,9,4,3,9,18,1,3,1,2,0,0
E1,2023-09-02,12:30,Sunderland,Southampton,5,0,H,3,0,H,18,13,10,2,20,10,5,8,2,2,0,0
E1,2023-09-02,15:00,Leicester,Hull,0,1,A,0,1,A,21,7,1,4,16,12,8,3,3,5,0,0
E1,2023-09-15,19:45,Hull,Coventry,1,1,D,0,1,A,18,8,4,2,7,21,9,3,2,5,0,0
E1,2023-09-15,20:00,Southampton,Leicester,1,4,A,1,3,A,19,15,8,8,11,12,9,3,2,4,1,0
E1,2023-09-16,19:45,Cardiff,Swansea,2,0,H,0,0,D,13,9,7,3,13,11,2,2,1,1,0,0
E1,2023-09-16,15:00,Watford,Birmingham,2,0,H,0,0,D,12,8,4,3,16,17,8,1,1,5,0,1
E1,2023-09-16,15:00,Sheffield Weds,Ipswich,0,1,A,0,1,A,6,13,0,6,17,13,7,1,3,4,0,0
E1,2023-09-16,15:00,Norwich,Stoke,1,0,H,1,0,H,13,13,5,2,7,14,5,3,2,2,0,0
E1,2023-09-16,15:00,Preston,Plymouth,2,1,H,2,0,H,9,18,5,7,14,11,4,14,3,1,0,0
E1,2023-09-16,15:00,Huddersfield,Rotherham,2,0,H,1,0,H,15,7,5,3,10,17,2,5,1,1,0,0
E1,2023-09-16,15:00,Bristol City,West Brom,0,0,D,0,0,D,14,14,3,0,10,5,7,7,2,2,0,0
E1,2023-09-16,15:00,Blackburn,Middlesbrough,2,1,H,1,0,H,15,21,8,6,11,10,5,9,1,2,0,0
E1,2023-09-16,15:00,QPR,Sunderland,1,3,A,1,1,D,5,22,3,8,12,3,0,8,2,0,1,0
E1,2023-09-17,12:00,Millwall,Leeds,0,3,A,0,1,A,12,14,3,3,13,9,8,9,0,0,0,0
E1,2023-09-19,19:45,Southampton,Ipswich,0,1,A,0,1,A,13,11,3,3,9,13,9,3,2,2,0,0
E1,2023-09-19,20:00,Sheffield Weds,Middlesbrough,1,1,D,1,0,H,9,10,2,3,13,8,3,4,2,1,0,0
E1,2023-09-19,19:45,Preston,Birmingham,2,1,H,0,0,D,10,16,3,4,11,13,5,2,2,1,0,0
E1,2023-09-19,19:45,Cardiff,Coventry,3,2,H,1,1,D,8,7,3,3,7,8,3,5,2,3,0,0
E1,2023-09-19,19:45,QPR,Swansea,1,1,D,0,1,A,11,8,3,3,12,17,4,6,1,1,0,1
E1,2023-09-19,19:45,Bristol City,Plymouth,4,1,H,3,1,H,17,6,6,2,9,13,7,1,3,0,0,0
E1,2023-09-20,19:45,Blackburn,Sunderland,1,3,A,1,2,A,22,13,6,4,14,11,8,4,5,3,0,0
E1,2023-09-20,19:45,Huddersfield,Stoke,2,2,D,1,1,D,10,18,6,3,10,6,5,8,2,2,0,0
E1,2023-09-20,19:45,Hull,Leeds,0,0,D,0,0,D,9,17,0,4,7,15,5,6,3,2,0,1
E1,2023-09-20,19:45,Millwall,Rotherham,3,0,H,1,0,H,20,5,8,1,12,16,6,1,1,1,0,0
E1,2023-09-20,19:45,Watford,West Brom,2,2,D,2,2,D,12,7,4,5,8,9,3,2,2,1,0,0
E1,2023-09-20,20:00,Norwich,Leicester,0,2,A,0,1,A,15,10,2,3,14,15,10,1,3,4,0,0
E1,2023-09-22,20:00,Birmingham,QPR,0,0,D,0,0,D,12,8,4,4,13,13,6,7,3,2,0,0
E1,2023-09-23,15:00,West Brom,Millwall,0,0,D,0,0,D,16,7,3,2,8,12,6,8,0,2,0,0
E1,2023-09-23,15:00,Rotherham,Preston,1,1,D,1,1,D,3,14,1,6,7,6,2,10,3,2,0,0
E1,2023-09-23,15:00,Leicester,Bristol City,1,0,H,0,0,D,19,6,7,1,11,10,9,0,1,2,0,0
E1,2023-09-23,15:00,Middlesbrough,Southampton,2,1,H,1,1,D,14,15,5,5,16,7,5,7,3,0,0,0
E1,2023-09-23,15:00,Leeds,Watford,3,0,H,0,0,D,17,4,10,1,13,15,8,1,1,3,0,0
E1,2023-09-23,15:00,Ipswich,Blackburn,4,3,H,3,1,H,29,10,11,5,10,13,10,5,3,4,0,0
E1,2023-09-23,15:00,Plymouth,Norwich,6,2,H,4,0,H,16,11,10,6,9,6,3,6,1,0,0,0
E1,2023-09-23,15:00,Swansea,Sheffield Weds,3,0,H,1,0,H,12,10,4,1,12,16,2,5,2,2,0,0
E1,2023-09-24,15:00,Sunderland,Cardiff,0,1,A,0,0,D,16,7,6,2,6,14,4,4,2,2,0,0
E1,2023-09-24,12:00,Stoke,Hull,1,3,A,0,2,A,10,13,6,5,18,9,11,6,2,3,0,0
E1,2023-09-25,20:00,Coventry,Huddersfield,1,1,D,1,0,H,11,10,3,4,12,14,10,4,2,3,0,0
E1,2023-09-29,20:00,Sheffield Weds,Sunderland,0,3,A,0,3,A,8,12,2,6,14,5,2,5,2,0,0,0
E1,2023-09-30,15:00,Bristol City,Stoke,2,3,A,2,1,H,13,6,5,4,9,13,11,3,1,1,0,0
E1,2023-09-30,15:00,Cardiff,Rotherham,2,0,H,0,0,D,12,7,5,0,4,11,6,5,2,0,0,0
E1,2023-09-30,15:00,Watford,Middlesbrough,2,3,A,1,2,A,17,9,4,3,10,15,9,3,2,0,0,0
