Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
D2,2023-09-16,12:00,Karlsruhe,Kaiserslautern,1,1,D,1,1,D,19,14,6,7,10,14,9,3,0,1,0,0
D2,2023-09-16,12:00,Hansa Rostock,Fortuna Dusseldorf,1,3,A,1,2,A,23,20,4,5,11,9,10,8,2,2,0,0
D2,2023-09-16,12:00,Elversberg,Hamburg,2,1,H,1,0,H,16,13,7,6,12,9,7,6,3,2,0,0
D2,2023-09-16,19:30,Schalke 04,Magdeburg,4,3,H,1,2,A,19,12,9,6,22,12,9,4,4,4,0,1
D2,2023-09-17,12:30,St Pauli,Holstein Kiel,5,1,H,3,0,H,18,13,7,4,13,16,3,1,3,3,0,0
D2,2023-09-17,12:30,Hertha,Braunschweig,3,0,H,2,0,H,15,14,8,4,11,11,4,9,2,0,0,0
D2,2023-09-17,12:30,Hannover,Osnabruck,7,0,H,2,0,H,24,6,15,3,13,9,5,3,0,2,0,1
D2,2023-09-22,17:30,Magdeburg,Paderborn,1,1,D,0,1,A,11,14,3,4,14,12,2,6,4,1,0,0
D2,2023-09-22,17:30,Osnabruck,Hamburg,2,1,H,2,1,H,18,8,9,3,10,15,13,7,5,6,0,0
D2,2023-09-23,12:00,Braunschweig,Nurnberg,2,2,D,1,2,A,14,11,5,5,17,15,2,3,2,2,0,0
D2,2023-09-23,12:00,Greuther Furth,Karlsruhe,4,3,H,3,3,D,9,17,6,5,10,12,9,4,3,5,1,0
D2,2023-09-23,12:00,Wehen,Elversberg,0,2,A,0,1,A,16,13,3,5,13,17,7,3,4,4,0,0
D2,2023-09-23,19:30,St Pauli,Schalke 04,3,1,H,1,1,D,19,10,8,3,3,19,4,2,1,4,0,0
D2,2023-09-24,12:30,Fortuna Dusseldorf,Hannover,1,1,D,0,1,A,17,6,5,2,7,10,5,2,2,3,0,0
D2,2023-09-24,12:30,Holstein Kiel,Hertha,2,3,A,0,2,A,16,11,5,7,19,13,2,4,4,3,1,0
D2,2023-09-24,12:30,Kaiserslautern,Hansa Rostock,3,1,H,2,1,H,22,18,11,2,9,15,6,10,2,2,0,0
D2,2023-09-29,17:30,Hamburg,Fortuna Dusseldorf,1,0,H,0,0,D,10,8,4,2,10,14,8,3,3,6,0,1
D2,2023-09-29,17:30,Paderborn,Schalke 04,3,1,H,1,0,H,11,13,6,2,10,9,2,10,1,3,0,0
D2,2023-09-30,12:00,Hansa Rostock,Braunschweig,1,0,H,0,0,D,19,20,6,0,20,10,7,5,3,1,0,0
D2,2023-09-30,12:00,Karlsruhe,Holstein Kiel,0,2,A,0,2,A,14,12,4,5,4,16,7,9,0,4,0,0
D2,2023-09-30,19:30,Hertha,St Pauli,1,2,A,0,1,A,8,24,3,5,11,5,7,3,2,0,0,0
D2,2023-09-30,12:00,Hannover,Wehen,2,0,H,1,0,H,17,12,5,3,13,15,4,6,0,2,0,0
D2,2023-10-01,12:30,Elversberg,Greuther Furth,1,1,D,1,1,D,11,15,4,5,13,19,2,8,1,1,0,0
D2,2023-10-01,12:30,Nurnberg,Magdeburg,1,0,H,0,0,D,16,13,6,1,14,21,7,3,6,5,0,0
D2,2023-10-01,12:30,Osnabruck,Kaiserslautern,2,2,D,2,1,H,9,32,4,13,15,13,4,13,4,3,0,0
D2,2023-10-06,17:30,Fortuna Dusseldorf,Osnabruck,1,1,D,0,0,D,19,9,4,3,13,11,8,1,5,3,0,0
D2,2023-10-06,17:30,Kaiserslautern,Hannover,3,1,H,1,1,D,16,11,11,4,13,17,5,2,4,2,0,1
D2,2023-10-07,19:30,St Pauli,Nurnberg,5,1,H,1,1,D,20,7,7,3,7,11,8,4,4,1,0,0
D2,2023-10-07,12:00,Magdeburg,Karlsruhe,1,1,D,0,1,A,19,2,5,2,4,12,7,1,3,2,0,0
D2,2023-10-07,12:00,Wehen,Hamburg,1,1,D,0,0,D,6,23,2,5,11,3,4,13,2,2,0,0
D2,2023-10-07,12:00,Greuther Furth,Hansa Rostock,1,0,H,1,0,H,9,8,4,2,11,16,8,2,1,7,0,0
D2,2023-10-08,12:30,Braunschweig,Paderborn,1,3,A,1,2,A,24,11,4,6,9,9,13,4,3,0,0,0
D2,2023-10-08,12:30,Holstein Kiel,Elversberg,1,1,D,1,0,H,23,9,7,4,13,16,11,2,1,1,0,0
D2,2023-10-08,12:30,Schalke 04,Hertha,1,2,A,0,1,A,16,16,6,4,15,14,11,5,2,3,1,0
D2,2023-10-20,17:30,Elversberg,Braunschweig,3,0,H,2,0,H,13,7,7,4,12,9,6,1,0,1,0,0
D2,2023-10-20,17:30,Hannover,Magdeburg,2,1,H,1,0,H,14,13,4,8,9,14,6,9,2,3,0,0
D2,2023-10-21,19:30,Fortuna Dusseldorf,Kaiserslautern,4,3,H,1,3,A,20,16,5,8,12,8,6,5,4,1,0,0
D2,2023-10-21,12:00,Paderborn,St Pauli,2,2,D,1,0,H,6,17,3,3,7,11,3,6,0,1,0,0
D2,2023-10-21,12:00,Osnabruck,Wehen,0,2,A,0,1,A,19,14,5,5,14,17,2,3,3,1,0,0
D2,2023-10-21,12:00,Hamburg,Greuther Furth,2,0,H,2,0,H,17,14,4,3,12,12,6,7,2,4,0,0
D2,2023-10-22,12:30,Hansa Rostock,Holstein Kiel,1,3,A,1,1,D,22,10,9,5,13,14,9,2,1,4,0,1
D2,2023-10-22,12:30,Karlsruhe,Schalke 04,3,0,H,2,0,H,12,9,5,3,13,13,7,5,1,1,0,0
D2,2023-10-22,12:30,Nurnberg,Hertha,3,1,H,0,1,A,18,14,7,6,13,11,11,5,3,2,1,1
D2,2023-10-27,17:30,Greuther Furth,Osnabruck,4,0,H,1,0,H,13,5,6,2,15,15,10,1,0,3,0,0
D2,2023-10-27,17:30,Braunschweig,Fortuna Dusseldorf,1,4,A,0,2,A,16,12,5,6,12,6,8,4,2,1,0,0
D2,2023-10-28,12:00,Schalke 04,Hannover,3,2,H,1,0,H,11,14,6,3,15,15,4,5,4,1,0,0
D2,2023-10-28,12:00,St Pauli,Karlsruhe,2,1,H,0,1,A,20,6,9,3,10,10,7,3,1,2,0,0
D2,2023-10-28,19:30,Kaiserslautern,Hamburg,3,3,D,2,1,H,13,20,5,9,8,15,3,4,1,4,0,0
D2,2023-10-28,12:00,Hertha,Paderborn,3,1,H,2,0,H,11,16,5,6,13,14,3,9,5,1,1,0
D2,2023-10-29,12:30,Holstein Kiel,Nurnberg,0,2,A,0,0,D,14,21,1,5,12,8,7,3,2,4,0,0
D2,2023-10-29,12:30,Magdeburg,Elversberg,1,2,A,0,2,A,18,8,5,4,12,14,5,3,2,2,0,0
D2,2023-10-29,12:30,Wehen,Hansa Rostock,1,0,H,0,0,D,16,16,6,4,7,9,9,11,1,0,0,0
D2,2023-11-03,17:30,Elversberg,St Pauli,0,2,A,0,2,A,7,10,2,4,10,7,6,3,2,1,0,0
D2,2023-11-03,17:30,Fortuna Dusseldorf,Wehen,1,3,A,0,3,A,25,11,7,5,14,6,6,6,4,5,0,0
D2,2023-11-04,19:30,Hamburg,Magdeburg,2,0,H,1,0,H,16,13,7,4,18,10,4,6,1,2,0,1
D2,2023-11-04,12:00,Osnabruck,Holstein Kiel,1,1,D,0,0,D,14,16,4,9,19,15,6,5,1,3,0,0
D2,2023-11-04,12:00,Kaiserslautern,Greuther Furth,0,2,A,0,1,A,18,13,2,6,8,13,9,3,3,2,1,0
D2,2023-11-04,12:00,Nurnberg,Schalke 04,1,2,A,0,1,A,15,11,4,4,9,18,4,7,4,2,0,0
D2,2023-11-05,12:30,Hannover,Braunschweig,2,0,H,2,0,H,12,0,6,0,10,13,2,5,2,7,0,1
D2,2023-11-05,12:30,Karlsruhe,Paderborn,0,3,A,0,1,A,16,11,7,5,10,10,2,3,4,1,0,0
D2,2023-11-05,12:30,Hansa Rostock,Hertha,0,0,D,0,0,D,8,16,2,2,17,11,7,5,2,2,0,0
D2,2023-11-10,17:30,Schalke 04,Elversberg,1,2,A,1,2,A,22,13,3,5,11,11,8,2,3,2,0,0
D2,2023-11-10,17:30,St Pauli,Hannover,0,0,D,0,0,D,13,2,2,0,12,15,7,1,2,4,0,0
D2,2023-11-11,12:00,Braunschweig,Osnabruck,3,2,H,1,1,D,16,6,8,3,18,12,4,4,3,5,0,1
D2,2023-11-11,12:00,Holstein Kiel,Hamburg,4,2,H,1,0,H,16,15,8,7,13,13,7,6,2,2,0,0
D2,2023-11-11,12:00,Paderborn,Nurnberg,1,3,A,0,3,A,24,12,9,8,17,8,12,2,2,1,0,1
D2,2023-11-11,19:30,Hertha,Karlsruhe,2,2,D,2,1,H,10,12,3,4,17,13,6,9,0,2,0,0
D2,2023-11-12,12:30,Greuther Furth,Fortuna Dusseldorf,1,0,H,0,0,D,9,12,4,3,16,13,3,7,4,3,0,0
D2,2023-11-12,12:30,Magdeburg,Hansa Rostock,1,2,A,1,0,H,16,16,8,5,6,15,13,2,3,2,0,0
D2,2023-11-12,12:30,Wehen,Kaiserslautern,2,1,H,0,1,A,12,5,6,1,16,14,5,2,0,2,0,0
D2,2023-11-24,17:30,Hamburg,Braunschweig,2,1,H,2,0,H,16,14,5,3,11,10,7,4,1,2,0,0
D2,2023-11-24,17:30,Hannover,Hertha,2,2,D,0,2,A,18,8,6,4,10,16,9,1,0,1,0,0
D2,2023-11-25,12:00,Hansa Rostock,St Pauli,2,3,A,1,3,A,16,18,4,9,19,10,2,1,2,1,0,0
D2,2023-11-25,19:30,Fortuna Dusseldorf,Schalke 04,5,3,H,3,0,H,13,11,9,7,8,9,6,8,1,2,0,0
D2,2023-11-25,12:00,Elversberg,Paderborn,4,1,H,1,1,D,15,9,9,4,10,13,4,3,2,3,0,0
D2,2023-11-25,12:00,Osnabruck,Magdeburg,0,2,A,0,0,D,12,13,3,6,10,13,5,8,2,2,0,0
D2,2023-11-26,12:30,Greuther Furth,Wehen,2,0,H,1,0,H,23,14,7,6,7,18,7,6,3,5,0,0
D2,2023-11-26,12:30,Kaiserslautern,Holstein Kiel,0,3,A,0,2,A,13,11,5,6,9,11,6,10,1,1,0,0
D2,2023-11-26,12:30,Karlsruhe,Nurnberg,4,1,H,1,0,H,19,12,8,3,10,9,6,8,2,3,0,0
D2,2023-12-01,17:30,Schalke 04,Osnabruck,4,0,H,1,0,H,14,8,5,2,15,11,3,0,2,2,0,0
D2,2023-12-01,17:30,St Pauli,Hamburg,2,2,D,2,0,H,16,6,5,3,5,13,9,3,1,3,0,0
D2,2023-12-02,12:00,Braunschweig,Greuther Furth,0,1,A,0,1,A,13,7,6,1,7,16,2,5,4,3,0,0
D2,2023-12-02,12:00,Nurnberg,Fortuna Dusseldorf,0,5,A,0,3,A,4,14,1,7,10,6,2,5,2,3,0,0
D2,2023-12-02,19:30,Magdeburg,Kaiserslautern,4,1,H,1,1,D,18,19,11,5,9,14,6,2,3,1,0,0
D2,2023-12-02,12:00,Holstein Kiel,Wehen,3,2,H,2,0,H,23,13,9,4,7,10,11,3,1,2,0,0
D2,2023-12-03,12:30,Karlsruhe,Hansa Rostock,2,2,D,1,2,A,17,17,7,7,6,11,8,5,2,1,0,0
D2,2023-12-03,12:30,Hertha,Elversberg,5,1,H,2,1,H,14,15,6,5,7,8,3,4,0,2,0,0
D2,2023-12-03,12:30,Paderborn,Hannover,1,0,H,0,0,D,21,8,6,1,18,13,6,5,1,2,0,1
D2,2023-12-08,17:30,Wehen,Braunschweig,1,3,A,1,0,H,10,13,2,8,10,7,4,7,2,1,0,0
D2,2023-12-08,17:30,Hannover,Karlsruhe,2,2,D,0,1,A,18,15,7,7,10,13,5,4,1,0,0,0
D2,2023-12-09,12:00,Greuther Furth,Magdeburg,1,1,D,0,0,D,16,11,6,8,20,17,7,3,1,4,0,0
D2,2023-12-09,12:00,Hamburg,Paderborn,1,2,A,1,1,D,18,11,6,4,16,8,8,4,2,1,1,1
D2,2023-12-09,12:00,Kaiserslautern,Hertha,1,2,A,1,0,H,12,10,4,5,8,21,9,6,1,3,1,0
D2,2023-12-09,19:30,Osnabruck,St Pauli,1,1,D,0,1,A,9,19,3,4,11,10,9,10,4,0,1,0
D2,2023-12-10,12:30,Elversberg,Nurnberg,0,1,A,0,0,D,19,10,3,3,11,13,9,4,3,4,0,0
D2,2023-12-10,12:30,Fortuna Dusseldorf,Holstein Kiel,0,1,A,0,1,A,15,12,2,6,11,10,9,3,2,0,0,0
D2,2023-12-10,12:30,Hansa Rostock,Schalke 04,0,2,A,0,0,D,3,18,0,3,16,13,3,4,1,2,1,0
D2,2023-12-15,17:30,Paderborn,Hansa Rostock,3,0,H,1,0,H,24,8,11,1,7,13,12,2,4,3,0,1
D2,2023-12-15,17:30,Schalke 04,Greuther Furth,2,2,D,1,0,H,12,11,8,8,14,14,2,3,4,1,1,0
D2,2023-12-16,19:30,Holstein Kiel,Hannover,3,0,H,3,0,H,11,11,6,1,11,12,2,4,2,2,0,1
D2,2023-12-16,12:00,Magdeburg,Fortuna Dusseldorf,2,3,A,2,0,H,19,12,6,5,9,17,7,2,2,3,0,0
D2,2023-12-16,12:00,Hertha,Osnabruck,0,0,D,0,0,D,12,8,6,2,18,16,4,7,3,3,1,0
D2,2023-12-16,12:00,Nurnberg,Hamburg,0,2,A,0,0,D,12,14,2,4,9,18,4,6,1,5,0,0
D2,2023-12-17,12:30,Braunschweig,Kaiserslautern,2,1,H,1,1,D,17,11,6,0,7,11,4,6,1,3,0,0
D2,2023-12-17,12:30,Karlsruhe,Elversberg,3,2,H,2,1,H,17,11,7,5,9,14,5,1,2,2,0,0
D2,2023-12-17,12:30,St Pauli,Wehen,1,1,D,0,0,D,28,5,5,2,8,9,12,2,2,3,0,0
D2,2024-01-19,17:30,Holstein Kiel,Braunschweig,1,2,A,1,1,D,22,15,9,5,12,6,6,3,1,2,0,0
D2,2024-01-19,17:30,Karlsruhe,Osnabruck,2,1,H,1,1,D,16,14,4,4,13,10,7,2,1,2,0,0
D2,2024-01-20,19:30,Schalke 04,Hamburg,0,2,A,0,2,A,27,8,4,6,13,10,11,5,3,2,0,0
D2,2024-01-20,12:00,St Pauli,Kaiserslautern,2,0,H,1,0,H,20,13,9,3,7,10,4,4,3,2,0,0
D2,2024-01-20,12:00,Nurnberg,Hansa Rostock,3,0,H,2,0,H,8,9,4,2,7,18,2,5,0,0,0,0
D2,2024-01-20,12:00,Elversberg,Hannover,2,2,D,0,1,A,8,9,2,3,6,12,6,4,1,0,0,0
D2,2024-01-21,12:30,Hertha,Fortuna Dusseldorf,2,2,D,2,1,H,10,9,4,2,22,13,1,4,6,1,0,0
D2,2024-01-21,12:30,Magdeburg,Wehen,1,0,H,0,0,D,12,9,3,3,12,15,9,1,3,5,0,1
D2,2024-01-21,12:30,Paderborn,Greuther Furth,0,1,A,0,1,A,17,13,8,3,8,11,6,5,1,2,0,0
D2,2024-01-26,17:30,Hannover,Nurnberg,3,0,H,2,0,H,30,12,11,1,14,8,7,5,2,1,0,0
D2,2024-01-26,17:30,Kaiserslautern,Schalke 04,4,1,H,1,0,H,15,11,6,5,14,13,4,1,1,3,0,0
D2,2024-01-27,12:00,Hansa Rostock,Elversberg,2,1,H,0,1,A,11,21,4,2,14,9,2,11,2,3,0,1
D2,2024-01-27,12:00,Osnabruck,Paderborn,0,0,D,0,0,D,17,8,2,2,9,15,11,6,3,4,0,1
D2,2024-01-27,12:00,Wehen,Hertha,3,1,H,1,0,H,17,15,7,7,8,7,3,10,0,2,0,0
D2,2024-01-27,19:30,Fortuna Dusseldorf,St Pauli,1,2,A,0,2,A,11,14,4,8,12,10,2,4,2,2,0,0
D2,2024-01-28,12:30,Hamburg,Karlsruhe,3,4,A,2,2,D,18,13,10,6,8,11,11,2,1,2,0,0
D2,2024-01-28,12:30,Greuther Furth,Holstein Kiel,2,1,H,0,0,D,22,11,6,2,9,15,10,5,3,5,0,0
D2,2024-01-28,12:30,Braunschweig,Magdeburg,1,0,H,1,0,H,14,8,7,4,8,15,3,2,1,5,0,1
D2,2024-02-02,17:30,Karlsruhe,Wehen,2,2,D,1,0,H,11,22,4,7,8,8,4,3,1,2,0,0
D2,2024-02-02,17:30,Magdeburg,Holstein Kiel,1,1,D,0,1,A,21,8,9,3,7,12,12,4,2,3,0,0
D2,2024-02-03,12:00,Schalke 04,Braunschweig,1,0,H,0,0,D,18,8,7,1,8,7,3,5,2,2,0,0
D2,2024-02-03,12:00,St Pauli,Greuther Furth,3,2,H,2,1,H,19,7,13,3,17,17,7,3,1,2,0,0
D2,2024-02-03,19:30,Hertha,Hamburg,1,2,A,0,0,D,7,16,3,5,21,13,4,6,5,2,0,0
D2,2024-02-03,12:00,Nurnberg,Osnabruck,2,2,D,1,1,D,15,20,8,7,11,10,5,6,3,2,0,0
D2,2024-02-04,12:30,Elversberg,Kaiserslautern,2,1,H,1,1,D,8,13,4,3,11,10,3,4,3,1,0,0
D2,2024-02-04,12:30,Hannover,Hansa Rostock,2,1,H,1,1,D,15,10,5,4,13,13,6,6,4,2,1,0
D2,2024-02-04,12:30,Paderborn,Fortuna Dusseldorf,4,3,H,3,0,H,11,13,4,6,8,10,5,7,1,1,0,0
D2,2024-02-09,17:30,Hamburg,Hannover,3,4,A,1,3,A,17,13,3,4,13,14,10,7,2,2,2,0
D2,2024-02-09,17:30,Wehen,Nurnberg,1,1,D,0,0,D,8,16,3,7,9,10,2,11,1,1,0,0
D2,2024-02-10,12:00,Fortuna Dusseldorf,Elversberg,1,1,D,1,0,H,13,9,4,3,14,9,5,2,2,1,0,0
D2,2024-02-10,12:00,Magdeburg,St Pauli,1,0,H,0,0,D,9,11,5,4,6,11,2,4,1,2,0,0
D2,2024-02-10,19:30,Kaiserslautern,Paderborn,1,2,A,1,0,H,12,8,3,2,14,11,4,2,3,2,0,0
D2,2024-02-10,12:00,Braunschweig,Karlsruhe,2,0,H,1,0,H,13,15,8,7,6,13,5,11,2,2,0,0
D2,2024-02-11,12:30,Greuther Furth,Hertha,1,2,A,0,1,A,16,13,7,7,10,14,2,3,2,4,0,1
D2,2024-02-11,12:30,Holstein Kiel,Schalke 04,1,0,H,0,0,D,22,7,6,2,7,9,10,4,1,3,0,0
D2,2024-02-11,12:30,Osnabruck,Hansa Rostock,0,0,D,0,0,D,25,8,7,1,9,23,9,2,3,2,0,0
D2,2024-02-16,17:30,Hannover,Greuther Furth,2,1,H,0,1,A,9,14,3,5,16,14,7,5,2,1,0,0
D2,2024-02-16,17:30,Hertha,Magdeburg,3,2,H,2,1,H,22,14,12,7,16,8,9,4,2,4,0,1
D2,2024-02-17,12:00,Paderborn,Holstein Kiel,0,4,A,0,2,A,10,12,3,6,11,12,6,6,3,3,1,0
D2,2024-02-17,12:00,Schalke 04,Wehen,1,0,H,0,0,D,10,11,3,3,10,8,8,3,2,2,0,0
D2,2024-02-17,19:30,Karlsruhe,Fortuna Dusseldorf,2,2,D,0,1,A,10,9,2,3,7,13,7,4,2,2,0,0
D2,2024-02-17,12:00,Hansa Rostock,Hamburg,2,2,D,0,1,A,10,13,7,4,20,13,1,1,4,2,0,0
D2,2024-02-18,12:30,Elversberg,Osnabruck,3,1,H,3,0,H,11,11,5,4,12,13,5,5,3,2,0,0
D2,2024-02-18,12:30,St Pauli,Braunschweig,1,0,H,1,0,H,10,9,4,2,7,11,5,4,3,2,1,0
D2,2024-02-18,12:30,Nurnberg,Kaiserslautern,1,1,D,0,1,A,7,20,4,4,13,12,8,9,5,3,0,0
D2,2024-02-23,17:30,Holstein Kiel,St Pauli,3,4,A,0,3,A,12,11,6,5,8,8,3,1,1,1,0,0
D2,2024-02-23,17:30,Wehen,Paderborn,1,2,A,1,1,D,5,16,1,4,11,7,2,7,2,2,0,0
D2,2024-02-24,12:00,Braunschweig,Hertha,1,1,D,1,0,H,9,12,3,2,13,11,5,4,2,0,1,0
D2,2024-02-24,12:00,Kaiserslautern,Karlsruhe,0,4,A,0,0,D,8,8,4,6,8,13,6,4,3,1,0,0
D2,2024-02-24,12:00,Osnabruck,Hannover,1,0,H,0,0,D,9,16,4,6,15,11,3,8,2,3,0,0
D2,2024-02-24,19:30,Magdeburg,Schalke 04,3,0,H,3,0,H,17,15,4,4,4,12,4,4,0,0,0,0
D2,2024-02-25,12:30,Hamburg,Elversberg,1,0,H,0,0,D,16,12,7,4,8,6,5,5,2,1,0,0
D2,2024-02-25,12:30,Fortuna Dusseldorf,Hansa Rostock,2,0,H,2,0,H,17,14,10,3,3,10,2,7,1,0,0,0
D2,2024-02-25,12:30,Greuther Furth,Nurnberg,2,1,H,1,1,D,18,3,7,1,16,11,13,0,3,4,0,1
D2,2024-03-01,17:30,Hertha,Holstein Kiel,2,2,D,2,0,H,11,15,7,3,10,9,5,5,3,3,0,0
D2,2024-03-01,17:30,Schalke 04,St Pauli,3,1,H,1,0,H,14,7,6,4,14,12,6,4,3,0,0,0
D2,2024-03-02,12:00,Hansa Rostock,Kaiserslautern,0,3,A,0,1,A,7,20,2,10,15,9,2,7,3,1,1,0
D2,2024-03-02,12:00,Nurnberg,Braunschweig,2,1,H,2,0,H,15,10,5,2,5,11,5,4,3,2,0,0
D2,2024-03-02,19:30,Karlsruhe,Greuther Furth,4,0,H,1,0,H,19,11,8,5,13,12,5,4,3,1,0,0
D2,2024-03-02,12:00,Hannover,Fortuna Dusseldorf,2,2,D,0,2,A,21,7,8,3,10,10,8,4,4,0,0,0
D2,2024-03-03,12:30,Elversberg,Wehen,0,3,A,0,1,A,10,14,3,5,10,12,8,4,3,2,0,0
